,source,author,title,description,url,urlToImage,publishedAt,content,category
name,CBC News,Connell Smith,Potential mask makers turn to Maine/NB pulp and paper company,A global shortage of synthetic cloth material used in disinfectant wipes and some protective masks has manufacturers experimenting with paper products from a Maine and New Brunswick-based company in the fight against the spread of the COVID 19 virus.,https://www.cbc.ca/news/canada/new-brunswick/covid-19-surgical-masks-ppe-virus-disinfectant-wipes-shortage-trump-1.5524941,https://i.cbc.ca/1.5525024.1586283695!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/twin-rivers-mill-admundston-nb.jpg,2020-04-08T10:00:00Z,"A global shortage of synthetic cloth material used in disinfectant wipes and some protective masks has manufacturers experimenting with paper products from a Maine and New Brunswickbased company in the fight against the spread of the COVID 19 virus.
Twin Riv… [+2826 chars]",GENERAL
name,CBC News,Connell Smith,COVID-19 causes concerns for construction workers,"John Landry, executive director of the Construction Association of New Brunswick estimates about 15 per cent of his member companies so far have shut down their operations temporarily.",https://www.cbc.ca/news/canada/new-brunswick/construction-concerns-covid-19-1.5516621,https://i.cbc.ca/1.5516641.1585685830!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/contractors.jpg,2020-04-01T10:00:00Z,"People in New Brunswick's construction industry are watching developments in the COVID-19 crisis with growing alarm.
John Landry, executive director of the Construction Association of New Brunswick, estimates about 15 per cent of his member companies have te… [+3575 chars]",GENERAL
name,CBC News,Janet French,"Alberta may circumvent Health Canada to gain access to COVID-19 tests and drugs, premier says","Albertans should have access to COVID-19 tests, medicines and vaccines approved by trusted regulators in other countries, Premier Jason Kenney says.",https://www.cbc.ca/news/canada/edmonton/kenney-covid-19-test-coronavirus-health-canada-dr-theresa-tam-1.5531175,https://i.cbc.ca/1.5524805.1586276453!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/covid-alta-20200320.jpg,2020-04-14T00:27:24Z,"Albertans should have access to COVID-19 tests, medicines and vaccines approved by trusted regulators in other countries, Premier Jason Kenney says.
On Monday, Kenney said products approved by European or American health regulators should be available for us… [+5122 chars]",SCIENCE
name,CBC News,Elizabeth Chiu,Locking down North Preston so 'our little small community doesn't get wiped out',"In Canada's oldest and largest black community, people are taking action to help safeguard their hometown from the ravages of COVID-19.",https://www.cbc.ca/news/canada/nova-scotia/locking-down-north-preston-so-our-little-community-doesn-t-get-wiped-out-1.5527494,https://i.cbc.ca/1.5527600.1586446882!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/signs-around-north-preston.jpg,2020-04-09T17:44:32Z,"In and around North Preston, N.S., the province's oldest and largest black community, the signs are popping up: people are on guard against COVID-19.
There are notices on the homes of seniors, families with babies and people with health conditions. ""During C… [+4266 chars]",GENERAL
name,CBC News,Elizabeth Fraser,"N.B. COVID-19 roundup: Life can't go back to normal, epidemiologist says","COVID-19 might be on the verge of disappearing in New Brunswick, but that doesn't mean life can go back to normal, an Ontario epidemiologist says.",https://www.cbc.ca/news/canada/new-brunswick/coronavirus-covid-19-pandemic-1.5542193,https://i.cbc.ca/1.5505197.1585943339!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/nb-coronavirus-20200314.jpg,2020-04-23T14:20:33Z,"COVID-19 might be on the verge of disappearing in New Brunswick, but that doesn't mean life can go back to normal, an Ontario epidemiologist says. 
There have been no COVID-19 cases detected in New Brunswick over the past four days, keeping the number of con… [+5595 chars]",GENERAL
name,CBC News,Hadeel Ibrahim,'Someone has to know': Prisoner sends plea for help from Dorchester,"In a letter, Aaron Daigle says prisoners are not given hand sanitizer, they haven't been able to see any visitors in weeks, and guards don't have masks or gloves. He says he feels like he's facing a death sentence.",https://www.cbc.ca/news/canada/new-brunswick/dorchester-prison-covid-19-prisoners-fear-safety-1.5530002,https://i.cbc.ca/1.5530072.1586709500!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/audrey-and-aaron-daigle.jpg,2020-04-15T08:00:00Z,"Over the course of several collect calls from prison, Aaron Daigle dictated a plea for help to his mother.
He spent all of the previous night writing a letter and asked his mother to share it with whomever she could. 
He's afraid for his safety, and as COVI… [+5163 chars]",GENERAL
name,Al Jazeera English,Al Jazeera,Iran urges US to free Iranian prisoners amid coronavirus pandemic,Foreign Minister Zarif accuses US of keeping innocent men jailed in 'horrific facilities' during COVID-19 outbreak.,https://www.aljazeera.com/news/2020/03/iran-urges-free-iranian-prisoners-coronavirus-pandemic-200327153011806.html,https://www.aljazeera.com/mritems/Images/2020/3/27/a43079d8bdfd4ad08b82b2791924fad9_18.jpg,2020-03-27T16:55:32Z,"Iran's government has urged the United States to release Iranians held in US jails on sanctions-related issues due to fears about the coronavirus outbreak.
Iran's Foreign Minister Mohammad Javad Zarif accused Washington of holding a number of Iranians in its… [+1892 chars]",GENERAL
name,CBC News,CBC News,What's defined as an essential service in B.C. in the fight against COVID-19?,"B.C. Solicitor General Mike Farnworth released a list of essential and non-essential services Thursday as he vowed to use his emergency powers to keep “communities safe, goods moving and essential service workers supported” as the province attempts to curb th…",https://www.cbc.ca/news/canada/british-columbia/essential-services-bc-covid-1.5511040,https://i.cbc.ca/1.5502555.1584619474!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/cda-coronavirus-20200318.jpg,2020-03-26T19:06:21Z,"B.C. Public Safety Minister Mike Farnworth released a list of essential and non-essential services Thursday as he vowed to use his emergency powers to keep ""communities safe, goods moving and essential service workers supported"" as the province attempts to cu… [+20182 chars]",GENERAL
name,CBC News,,"U.S. governors, citing White House inaction, turn to China, South Korea for testing supplies","A chorus of governors from both parties pushed back hard after U.S. President Donald Trump accused Democrats of playing ""a very dangerous political game"" by insisting there is a shortage of tests for the coronavirus. The governors countered that the White Hou…",https://www.cbc.ca/news/world/us-governors-testing-1.5539346,https://i.cbc.ca/1.5539360.1587473933!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/virus-outbreak-maryland.jpg,2020-04-21T13:44:14Z,"A chorus of governors from both parties pushed back hard after U.S. President Donald Trump accused Democrats of playing ""a very dangerous political game"" by insisting there is a shortage of tests for the coronavirus. The governors countered that the White Hou… [+6347 chars]",POLITICS
name,CBC News,,Two more people in Chatham-Kent test positive for COVID-19,"Two more people have tested positive for COVID-19 in Chatham-Kent, health officials said on Friday.",https://www.cbc.ca/news/canada/windsor/chatham-kent-covid-19-more-cases-1.5512347,https://i.cbc.ca/1.5501472.1584543820!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/chatham-kent-public-health-alliance.JPG,2020-03-27T16:03:23Z,"Two more people have tested positive for COVID-19 in Chatham-Kent, health officials said on Friday. 
Both individuals are male aged 40 and 45-years-old, according to Chatham-Kent Public Health (CKPC).
Officials are reaching out to close contacts of the men,… [+684 chars]",GENERAL
name,CBC News,,How one lonely clapper in Vancouver's West End sparked the 7 p.m. health-care workers salute,"Rory Richards lives in the city's densely populated West End and thought it was the perfect place to start an appreciation movement, which has now spread across the province.",https://www.cbc.ca/news/canada/british-columbia/rory-richards-applause-healthcare-workers-1.5515099,https://i.cbc.ca/1.5515295.1585601003!/cumulusImage/httpImage/image.jpg_gen/derivatives/16x9_620/covid-19-7pm-cheer.jpg,2020-03-30T22:16:09Z,"The first night Rory Richards applauded health-care workers from her Vancouver apartment window, some of her neighbours actually shut theirs. 
Richards, a mom of twin toddlers who lives in the city's densely-populated West End neighbourhood, wanted to show h… [+3590 chars]",GENERAL
name,CBC News,,Are COVID-19 isolation and booze a dangerous mix? Some health experts think so,"Liquor store sales increased across the country in March as shoppers stocked up to wait out the COVID-19 outbreak. That has some addiction experts warning about the potentially risky mix of packed liquor cabinets, stress, anxiety, and days and weeks stuck at …",https://www.cbc.ca/news/health/covid-19-alcohol-sales-physical-distancing-1.5520433,https://i.cbc.ca/1.5520499.1585926889!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/busy-booze.jpg,2020-04-07T08:00:00Z,"Long lines. Shoppers, many of them wearing masks, standing two metres apart.
Is it worth the risk of community interaction during a deadly pandemic just to load up on booze?
The answer for many Canadians, it would seem, is yes.
As with sales of groceries, … [+11970 chars]",GENERAL
name,CBC News,,"What you need to know about COVID-19 in B.C. on April 17, 2020",British Columbians have been promised a clearer picture of the impact of the province's approach to the COVID-19 pandemic with the release of new statistical models on Friday morning.,https://www.cbc.ca/news/canada/british-columbia/covid-19-bc-update-what-you-need-to-know-april-17-1.5535353,https://i.cbc.ca/1.5535503.1587091960!/cumulusImage/httpImage/image.jpg_gen/derivatives/16x9_620/covid-19-daily-life.jpg,2020-04-17T12:00:00Z,"THE LATEST:
<ul><li>Provincial officials will give an update on B.C.'s COVID-19 modelling at 11 a.m. PT</li><li>The latest numbers are expected at around 3 p.m. PT.</li><li>As of Thursday afternoon, B.C. has confirmed 1,575 cases of COVID-19.</li><li>78 peop… [+3012 chars]",GENERAL
name,CBS News,Melissa Quinn,Maxine Waters blasts Trump for handling of coronavirus outbreak,"The Democratic congresswoman called Mr. Trump a ""failure"" and said his ""ignorance and incompetence are appalling.""",https://www.cbsnews.com/news/coronavirus-maxine-waters-tweets-trump/,https://cbsnews1.cbsistatic.com/hub/i/r/2020/03/31/655b5c02-ca75-4d12-b48d-461696cd0462/thumbnail/1200x630/479a2314bb80a0d2ade11b6f944a598f/gettyimages-813339478.jpg,2020-03-31T13:34:52Z,"Washington — Democratic Congresswoman Maxine Waters of California lambasted President Trump over his handling of the coronavirus outbreak, calling him a ""failure"" and pushing him to use his authority under the Defense Production Act to procure more personal p… [+3060 chars]",GENERAL
name,CBS News,Christopher Brito,California will give $500 in aid to undocumented immigrants,"""We are all in this together,"" Governor Gavin Newsom said.",https://www.cbsnews.com/news/california-500-cash-in-aid-to-undocumented-immigrants-coronavirus-gavin-newsom/,https://cbsnews2.cbsistatic.com/hub/i/r/2020/04/16/b76514f0-e30e-4398-a9e9-078141d66065/thumbnail/1200x630/ce1f2595c510f27aac6c9b949cca1f3c/gettyimages-1209901723.jpg,2020-04-16T18:59:14Z,California will become the first state to give financial aid to undocumented workers impacted by the coronavirus pandemic. Governor Gavin Newsom announced on Wednesday that the state will give $500 to undocumented immigrants in the state who were not eligible… [+2223 chars],BUSINESS
